idx,claim_id,claim,excerpt,anchored,L_h_orig,S_h,I_h,L_o_orig,S_o,I_o,S_x,p_entail,p_contra,snippet
412,1,The abnormal shape of sickle cells causes blockages,The abnormal shape of the cells causes blockages.,True,0.18928303,-0.006631404161453247,-0.0018543899059295654,0.038090694695711136,-0.0028403587639331818,-0.014320295304059982,0.0022501994,0.004377269,0.0021270697,middle
412,2,This means cells are not able to flow properly,This means the cells are not able to flow properly,True,0.18928303,-0.0001774430274963379,0.0067625492811203,0.038090694695711136,0.00027658045291900635,-0.0021476484835147858,0.054492116,0.06310829,0.008616174,middle
413,0,The paragraph pattern signals the closing sentence delivers the company's services.,signaling the closing sentence delivers the company's services to contact or perform assessment.,True,0.14058092,0.0021450966596603394,0.005056470632553101,2.3824399249861017e-05,2.120719727827236e-06,1.781819446478039e-05,0.9688575,0.9792788,0.010421257,middle
413,1,The text mentions SER as an incomplete abbreviation.,"immediately requiring ""VIC'S Emergency Restoration team"" or ""ERVPRO can provide our Mold Services""",True,0.14058092,0.01409536600112915,0.009982407093048096,2.3824399249861017e-05,1.7612499505048618e-05,-5.310286724125035e-06,0.96137947,0.98004466,0.018665198,last
414,0,The text mirrors earlier lists with the sentence pattern.,,False,0.43650535,,,0.00010297817789250985,,,0.979966,0.98822856,0.00826256,unanchored
414,1,The text promises a summary of thermostat values.,presenting explanations of gas appliance hazards for a public health audience.,True,0.43650535,0.0036471784114837646,-0.00023230910301208496,0.00010297817789250985,-1.754294498823583e-05,-2.09533391171135e-05,-0.54188603,0.03903336,0.5809194,first
415,0,The text describes a formula or definition pattern for company valuation.,Financial stock calculation format with defined metrics section suggesting quantile or analytical formula for company valuation.,True,0.83011496,0.01245790719985962,0.04327845573425293,2.647914409637451,0.09619569778442383,0.1400315761566162,-0.43305033,0.17424935,0.6072997,first
415,1,"""Current Debt"" defines the company's short-term debt.",Current Debt is company's Short Term Debt.,True,0.83011496,-0.006264090538024902,0.056490421295166016,2.647914409637451,-0.20804333686828613,-0.29928135871887207,0.9590861,0.97723114,0.018145,last
415,2,"The explanation expects a continuation after ""Assets.""","""Assets. "" closes an incomplete definition clause (""Current Debt is company's Short Term Debt. Company's Total Debt.""), strongly expecting continuation like ""It is..."" or ""EVA is sum of these"" or ""The higher the value indicates"" or ""This metric tracks short-term.""",True,0.83011496,0.05360382795333862,0.15453577041625977,2.647914409637451,-0.12824416160583496,0.06146645545959473,0.005313635,0.0064869476,0.0011733128,last
416,0,The text discusses historical movements relating to art and culture.,,False,0.23626387,,,0.002635242650285363,,,0.9781428,0.9841807,0.0060379202,unanchored
416,1,The explanation mentions an incomplete list of historical periods.,,False,0.23626387,,,0.002635242650285363,,,0.94815654,0.9684737,0.020317113,unanchored
417,0,CBD oil is defined as an abbreviation for cannabidiol oil,"""CBD oil, which is an abbreviation for cannabidiol oil and is frequently referred to as hemp oil, is a product produced from hemp plants""",True,0.25218675,0.004520118236541748,0.02537420392036438,0.008979694917798042,9.190477430820465e-05,0.005546318367123604,0.93662333,0.9653505,0.028727153,middle
417,1,CBD oil is produced from hemp plants,is a product produced from hemp plants,True,0.25218675,0.0007722377777099609,0.011802583932876587,0.008979694917798042,-7.832422852516174e-05,-0.0006446344777941704,0.9859752,0.99008113,0.004105943,middle
418,0,The article focuses on autism and Huntington's Disease.,"teen health/medical article focuses on autism and the Huntington's Disease,",True,0.13665332,0.0018611103296279907,0.010194078087806702,0.08828631788492203,-0.0053715333342552185,-0.02312474697828293,-0.9980177,5.0549446e-05,0.9980683,first
418,1,The sentence suggests a list of characteristics.,"There are several characteristics of cystic fibrosis which can vary, some",True,0.13665332,-0.00045089423656463623,0.006140381097793579,0.08828631788492203,-0.00547201931476593,0.0033028647303581238,0.95652735,0.97400475,0.017477397,middle
418,2,"The final token ""some"" is part of a qualification clause.","Final token ""some"" is mid-clause (""some characteristics, some""),",True,0.13665332,0.0046625882387161255,0.023034468293190002,0.08828631788492203,0.04514216631650925,0.0359065979719162,0.9455504,0.96496135,0.019410964,last
419,0,The narrative is described as somewhat chaotic.,narrative is somewhat chaotic but maintaining descriptive Russian prose style.,True,0.28269207,0.00886043906211853,0.0016275644302368164,0.26490500569343567,0.04019173979759216,-0.017620086669921875,0.7228252,0.72758144,0.0047562164,first
419,1,"The sentence ends with ""And he was not overly angry on her heart, although the growing.""","""And he was not overly angry on her heart, although the growing""",True,0.28269207,-0.004514098167419434,-0.00908440351486206,0.26490500569343567,0.026423722505569458,0.04443371295928955,0.44984153,0.46843547,0.01859394,middle
419,2,"The final token ""growing"" is part of an incomplete clause.",part of an incomplete clause describing her emotions,True,0.28269207,0.0036243796348571777,-0.003972500562667847,0.26490500569343567,0.02131122350692749,-0.009725719690322876,0.9735101,0.98481977,0.011309712,last
420,0,The text describes dyslexic symptoms in children.,"Educational/reading material with an experienced professional describing dyslexic symptoms in children,",True,0.21597618,-0.0043105632066726685,-0.01168745756149292,0.3445606827735901,-0.0015529990196228027,-0.0377066433429718,0.99149567,0.9949297,0.0034340033,first
420,1,The text lists observable signs of poor reading.,"listing observable signs of poor reading,",True,0.21597618,0.003385677933692932,0.006105393171310425,0.3445606827735901,0.01340821385383606,-0.02484998106956482,0.99786633,0.99875164,0.0008853129,first
420,2,The text emphasizes therapy.,emphasizing therapy.,True,0.21597618,0.003621816635131836,-0.006118744611740112,0.3445606827735901,0.03090721368789673,-0.02796003222465515,0.004529728,0.011873262,0.007343534,first
420,3,"The sentence ""Some students with dyslexia reads incorrectly... Students sometimes adds"" continues a list of specific writing errors or habits.","The sentence structure ""Some students with dyslexia reads incorrectly... Students sometimes adds"" continues a list of specific writing errors or habits,",True,0.21597618,0.0028375983238220215,0.010301485657691956,0.3445606827735901,-0.04342654347419739,0.09551706910133362,0.3990448,0.41652465,0.017479822,middle
421,0,The sentence describes programming misuse or efficiency debates.,an anecdote about programming misuse or efficiency debates,True,0.40803602,0.007778674364089966,0.01840236783027649,0.14581096172332764,0.016229331493377686,0.026643097400665283,0.8168197,0.8870492,0.07022945,middle
421,1,"The final token ""into"" ends mid-clause.","Final token ""into"" ends mid-clause",True,0.40803602,-0.004541933536529541,-0.0011903643608093262,0.14581096172332764,-0.0003457367420196533,0.016539961099624634,0.955455,0.97402364,0.01856865,last
422,0,The text describes a kinetic sculpture with acoustic space experience.,ing kinetic sculpture and acoustic space experience,True,0.22288567,0.004542648792266846,0.00822584331035614,0.6215918660163879,-0.048401713371276855,-0.017313659191131592,-0.033491254,0.40556872,0.43905997,first
422,1,The hanging drone has a glowing halo.,the hanging drone's glowing halo,True,0.22288567,0.00042332708835601807,0.007819846272468567,0.6215918660163879,-0.0025801658630371094,0.01517641544342041,-0.18500172,0.22949357,0.4144953,middle
422,2,The final element is a metaphorical string or woven material.,likely a metaphorical string or woven material,True,0.22288567,0.0002034008502960205,0.007921159267425537,0.6215918660163879,0.008015990257263184,0.06886643171310425,0.7337201,0.76792485,0.034204725,middle
422,3,The hanging drone's behavior is part of a speculative material metaphor.,,False,0.22288567,,,0.6215918660163879,,,0.36196908,0.4484892,0.086520106,unanchored
423,0,The text discusses agricultural trade economics focusing on fertilizer use and gender-specific irrigation.,"discussing agricultural trade economics, focusing on fertilizer use and gender-specific irrigation.",True,0.2318566,0.010974094271659851,0.005877390503883362,0.047515396028757095,0.0006391219794750214,0.0028235577046871185,-0.016426371,0.0008493615,0.017275732,first
423,1,The text establishes a connection between agricultural development and poverty.,Agricultural development has long been a source of economic livelihood for the poor,True,0.2318566,0.0024345070123672485,0.007665872573852539,0.047515396028757095,0.0031912140548229218,0.004328940063714981,0.8564879,0.864951,0.008463136,middle
423,2,The text mentions that about half of the world's poor are rural and dependent on agriculture.,,False,0.2318566,,,0.047515396028757095,,,0.8835502,0.93532217,0.051771928,unanchored
424,0,The article is in a blog-style format for a maternity magazine.,"Blog-style maternity magazine article covering Kate Hudson's baby announcement,",True,0.20267834,-0.0004247426986694336,0.03378167748451233,0.5852214694023132,0.014636635780334473,-0.06953203678131104,0.010170518,0.014022943,0.0038524242,first
424,1,The text includes personal anecdotes about the pregnancy experience.,with upbeat tone and personal anecdotes sharing the pregnancy experience.,True,0.20267834,0.005744919180870056,-0.007477939128875732,0.5852214694023132,-0.03132742643356323,-0.04545539617538452,0.9062528,0.9268911,0.0206383,first
424,2,The paragraph structure includes details about the birth.,"The paragraph structure ""The mom shares details about the birth""",True,0.20267834,0.005329698324203491,0.006590217351913452,0.5852214694023132,0.013525426387786865,-0.01024538278579712,0.74523515,0.7533386,0.008103436,middle
424,3,The explanation ends with a heading about the birth.,"Final token ""birth"" ends a heading question (""On the birth""),",True,0.20267834,0.015121817588806152,0.15660329163074493,0.5852214694023132,0.2550487518310547,0.9650165438652039,0.02312701,0.03269223,0.009565221,last
